seed,status,score,bucket,reason,elapsed_ms,expanded_nodes,unique_states
27366,solved,89636.531000,Easy,,2629.254,698,1012
27367,solved,84266.380000,Easy,,282.423,80,255
27368,solved,108081.771000,Hard,,6212.478,6899,7044
27369,solved,158272.148000,Hard,,929.102,887,1243
27370,solved,113976.357000,Hard,,4058.399,2190,2911
27371,solved,82271.013000,Easy,,230.456,100,213
27372,solved,117449.536000,Hard,,1956.117,2167,2276
27373,solved,140306.991000,Hard,,2069.364,1944,2429
27374,solved,103673.481000,Hard,,2533.383,2445,2750
27375,solved,88307.419000,Easy,,1185.855,438,1086
27376,solved,102007.709000,Medium,,242.909,164,322
27377,solved,104547.895000,Hard,,322.346,190,468
27378,solved,85780.205000,Easy,,957.180,328,718
27379,solved,110427.844000,Hard,,893.397,1071,1398
27380,solved,140147.928000,Hard,,746.842,611,897
27381,solved,142154.364000,Hard,,1511.253,1156,1322
27382,solved,91615.287000,Medium,,2418.250,918,1575
27383,solved,96091.342000,Medium,,3065.513,649,1416
27384,solved,85287.404000,Easy,,175.867,86,257
27385,solved,119587.039000,Hard,,1012.207,857,1007
27386,solved,93828.033000,Medium,,324.674,262,597
27387,solved,86298.775000,Easy,,345.776,136,458
27388,solved,84398.988000,Easy,,179.327,79,184
27389,solved,102447.426000,Medium,,219.234,149,327
27390,solved,83662.584000,Easy,,209.835,72,209
27391,solved,98947.233000,Medium,,5062.999,1392,1930
27392,solved,92950.983000,Medium,,127.577,62,206
27393,solved,91862.583000,Medium,,2572.507,908,1767
27394,solved,107522.785000,Hard,,1108.965,783,895
27395,solved,99476.797000,Medium,,253.184,107,272
27396,solved,83552.591000,Easy,,141.613,45,169
27397,unknown,,unknown,limits_reached,13010.716,11836,103002
27398,solved,109854.109000,Hard,,1924.102,1032,1213
27399,solved,137698.247000,Hard,,823.043,746,1021
27400,solved,86361.509000,Easy,,385.647,208,452
27401,solved,108779.977000,Hard,,266.042,232,366
27402,solved,116316.825000,Hard,,284.168,235,509
27403,solved,132097.431000,Hard,,354.024,218,312
27404,solved,124902.313000,Hard,,1640.383,1842,2293
27405,solved,152104.252000,Hard,,9674.867,5440,46741
27406,solved,90824.374000,Medium,,443.090,190,674
27407,unknown,,unknown,limits_reached,12037.372,16275,31916
27408,solved,91407.643000,Medium,,739.105,341,1006
27409,unknown,,unknown,limits_reached,20006.933,5592,104076
27410,solved,141693.475000,Hard,,1962.631,1015,1752
27411,solved,138799.665000,Hard,,1571.084,1011,1305
27412,solved,104980.857000,Hard,,633.820,547,641
27413,solved,92329.626000,Medium,,444.839,447,600
27414,solved,98359.807000,Medium,,631.422,220,360
27415,solved,87370.240000,Easy,,2553.447,1565,1775
27416,solved,123446.390000,Hard,,1370.210,898,1083
27417,solved,122179.776000,Hard,,3945.407,4222,5274
27418,solved,88408.527000,Easy,,221.387,102,330
27419,solved,110986.034000,Hard,,6313.839,4083,4405
27420,solved,80181.939000,Easy,,142.978,93,210
27421,solved,94010.930000,Medium,,1904.864,516,1609
27422,solved,87614.714000,Easy,,633.882,200,457
27423,solved,87405.105000,Easy,,748.953,183,599
27424,solved,113178.570000,Hard,,216.736,320,429
27425,solved,92004.720000,Medium,,148.147,90,327
27426,solved,97943.644000,Medium,,120.562,53,148
27427,unknown,,unknown,limits_reached,5090.897,4456,88150
27428,solved,82041.682000,Easy,,143.826,41,118
27429,solved,89582.269000,Easy,,301.651,98,379
27430,solved,97291.168000,Medium,,5000.762,1814,2581
27431,solved,147840.915000,Hard,,353.950,324,465
27432,solved,113783.476000,Hard,,228.996,125,205
27433,solved,87360.407000,Easy,,4078.231,830,980
27434,solved,87856.931000,Easy,,180.975,99,330
27435,solved,133647.450000,Hard,,4467.461,6377,6461
27436,solved,99187.960000,Medium,,300.956,302,477
27437,solved,93954.349000,Medium,,259.377,68,202
27438,unknown,,unknown,limits_reached,20044.884,8680,100736
27439,solved,107916.154000,Hard,,213.594,130,221
27440,solved,116503.304000,Hard,,1314.643,1714,1792
27441,solved,112671.485000,Hard,,665.513,824,979
27442,solved,93039.059000,Medium,,324.375,177,336
27443,unknown,,unknown,limits_reached,12102.375,7067,84699
27444,unknown,,unknown,limits_reached,20015.561,9660,117558
27445,solved,109794.673000,Hard,,274.913,121,279
27446,solved,87756.072000,Easy,,491.120,163,524
27447,solved,87954.400000,Easy,,158.802,73,257
27448,solved,88452.281000,Easy,,3668.823,810,1109
27449,solved,82275.013000,Easy,,460.903,347,499
27450,solved,114543.787000,Hard,,228.694,158,263
27451,solved,140569.604000,Hard,,1829.961,2471,2665
27452,solved,93170.298000,Medium,,4442.491,1092,1716
27453,solved,87880.208000,Easy,,2398.250,562,822
27454,solved,130292.096000,Hard,,363.299,277,511
27455,solved,87601.920000,Easy,,325.981,93,287
27456,solved,86498.330000,Easy,,239.965,78,289
27457,unknown,,unknown,limits_reached,20014.170,9053,106966
27458,solved,116845.206000,Hard,,4415.506,4085,4313
27459,solved,136187.760000,Hard,,2953.957,2448,2683
27460,solved,91565.912000,Medium,,470.194,155,597
27461,unknown,,unknown,limits_reached,5580.302,12127,41843
27462,solved,107653.026000,Hard,,1037.609,924,1390
27463,solved,87830.810000,Easy,,413.257,123,397
27464,solved,86915.999000,Easy,,738.995,159,294
27465,solved,89788.354000,Easy,,5363.104,1137,3372
27466,solved,101676.038000,Medium,,1141.127,875,2211
27467,solved,88522.764000,Easy,,181.241,74,315
27468,solved,111394.453000,Hard,,2064.807,1495,1924
27469,unknown,,unknown,limits_reached,5464.571,8184,79378
27470,solved,116081.662000,Hard,,1005.499,562,1054
27471,solved,120914.479000,Hard,,242.693,174,328
27472,solved,91972.228000,Medium,,4145.550,1136,1568
27473,solved,106900.195000,Hard,,1376.611,1261,1522
27474,solved,93387.203000,Medium,,1318.814,550,1314
27475,solved,117259.814000,Hard,,2596.077,2655,2805
27476,solved,103514.901000,Hard,,196.746,177,286
27477,solved,85937.503000,Easy,,489.229,151,319
27478,solved,91537.799000,Medium,,601.570,229,706
27479,solved,96609.458000,Medium,,336.591,140,542
27480,solved,140116.879000,Hard,,3456.994,5194,5446
27481,solved,109403.282000,Hard,,454.822,371,593
27482,solved,114692.126000,Hard,,908.699,1025,1218
27483,solved,98661.121000,Medium,,977.155,732,1024
27484,solved,114373.836000,Hard,,646.896,420,637
27485,solved,108733.187000,Hard,,693.329,513,833
27486,solved,141317.958000,Hard,,1146.687,934,1367
27487,solved,97083.870000,Medium,,918.100,936,1019
27488,unknown,,unknown,limits_reached,5529.162,5648,82969
27489,solved,93172.522000,Medium,,7718.605,2474,2882
27490,solved,89831.405000,Medium,,178.657,81,327
27491,solved,101321.292000,Medium,,5767.456,1727,2937
27492,solved,110186.274000,Hard,,797.520,781,895
27493,solved,92615.329000,Medium,,3585.816,890,1443
27494,solved,134976.314000,Hard,,2894.931,3688,3807
27495,solved,125996.658000,Hard,,2965.553,3025,3582
27496,solved,136995.593000,Hard,,1949.274,2040,2317
27497,solved,94600.745000,Medium,,123.360,58,188
27498,solved,85854.576000,Easy,,1169.954,275,400
27499,solved,88654.597000,Easy,,451.915,118,377
27500,solved,85914.928000,Easy,,216.405,127,362
27501,unknown,,unknown,limits_reached,20002.221,13682,120500
27502,unknown,,unknown,limits_reached,5020.559,6364,83255
27503,solved,127310.857000,Hard,,369.082,382,509
27504,solved,138246.106000,Hard,,219.256,129,292
27505,solved,116533.391000,Hard,,5435.096,5685,6013
27506,solved,86314.459000,Easy,,296.227,174,585
27507,solved,86712.996000,Easy,,1989.402,398,572
27508,solved,104532.706000,Hard,,299.116,166,346
27509,unknown,,unknown,limits_reached,5454.591,6288,85604
27510,solved,80355.897000,Easy,,102.209,29,91
27511,solved,128838.456000,Hard,,358.110,221,408
27512,solved,85511.016000,Easy,,382.855,125,290
27513,solved,134839.949000,Hard,,1101.380,1595,1793
27514,unknown,,unknown,limits_reached,7622.312,11779,75963
27515,solved,93793.007000,Medium,,5214.614,967,1349
27516,solved,91280.339000,Medium,,1425.393,501,945
27517,solved,103732.182000,Hard,,189.247,126,267
27518,solved,94813.733000,Medium,,5867.214,2018,2934
27519,solved,90212.781000,Medium,,669.127,221,571
27520,solved,84745.069000,Easy,,175.071,58,165
27521,solved,126636.345000,Hard,,259.403,202,347
27522,solved,147631.295000,Hard,,1726.833,1524,1721
27523,solved,90910.885000,Medium,,1597.260,963,1118
27524,solved,87228.762000,Easy,,306.672,126,386
27525,solved,84185.023000,Easy,,330.629,105,346
27526,solved,162835.948000,Hard,,3127.253,3798,3950
27527,solved,86107.958000,Easy,,605.302,127,296
27528,unknown,,unknown,limits_reached,12043.903,7449,68699
27529,solved,122490.536000,Hard,,417.207,435,587
27530,solved,89802.569000,Easy,,453.882,193,355
27531,solved,98058.888000,Medium,,1920.796,786,1551
27532,solved,86049.597000,Easy,,141.448,47,190
27533,unknown,,unknown,limits_reached,20004.212,25796,48591
27534,unknown,,unknown,limits_reached,13219.766,14530,64769
27535,solved,107305.028000,Hard,,387.161,223,612
27536,solved,91861.397000,Medium,,346.337,213,549
27537,solved,88114.332000,Easy,,362.158,123,381
27538,solved,106335.249000,Hard,,259.103,102,243
27539,solved,95529.851000,Medium,,163.863,84,308
27540,solved,92537.180000,Medium,,3191.203,860,1996
27541,solved,84698.248000,Easy,,148.902,45,227
27542,solved,118216.869000,Hard,,3005.874,3241,3808
27543,solved,85168.705000,Easy,,155.932,68,170
27544,solved,144947.654000,Hard,,439.092,273,458
27545,unknown,,unknown,limits_reached,5044.467,4994,88586
27546,solved,85332.598000,Easy,,194.522,51,179
27547,solved,99656.804000,Medium,,430.726,345,798
27548,solved,90997.504000,Medium,,687.496,478,772
27549,solved,131973.462000,Hard,,212.660,133,313
27550,solved,92795.154000,Medium,,862.985,318,564
27551,solved,118434.643000,Hard,,120.199,75,153
27552,solved,106726.767000,Hard,,4613.310,5743,6064
27553,solved,121523.007000,Hard,,1838.751,1527,1662
27554,solved,87562.827000,Easy,,1355.425,437,879
27555,solved,157004.911000,Hard,,715.029,726,829
27556,solved,129285.574000,Hard,,368.543,245,411
27557,solved,89752.998000,Easy,,425.922,254,815
27558,solved,123817.949000,Hard,,899.988,1414,1513
27559,unknown,,unknown,limits_reached,20017.919,4720,100184
27560,solved,106805.330000,Hard,,393.037,173,390
27561,solved,82980.463000,Easy,,144.384,76,208
27562,unknown,,unknown,limits_reached,20004.569,8778,92139
27563,solved,99123.477000,Medium,,3055.784,720,1285
27564,solved,112886.453000,Hard,,595.034,527,804
27565,solved,84556.565000,Easy,,523.129,142,340
27566,solved,93954.304000,Medium,,554.655,263,577
27567,solved,84143.615000,Easy,,194.901,75,327
27568,solved,113013.111000,Hard,,245.956,111,245
27569,solved,94314.913000,Medium,,1630.317,396,1378
27570,solved,88239.418000,Easy,,869.535,333,522
27571,solved,107656.378000,Hard,,1824.495,1496,1603
27572,solved,99556.129000,Medium,,625.182,285,774
27573,solved,131233.626000,Hard,,2805.523,2812,3295
27574,solved,102043.387000,Medium,,169.170,88,199
27575,solved,88938.625000,Easy,,348.391,149,539
27576,solved,87972.744000,Easy,,3463.122,889,1346
27577,solved,151102.624000,Hard,,762.448,486,821
27578,solved,83442.084000,Easy,,382.101,172,421
27579,solved,86430.454000,Easy,,347.697,162,349
27580,solved,100177.222000,Medium,,367.068,231,410
27581,solved,90467.877000,Medium,,1462.827,678,1391
27582,solved,96616.102000,Medium,,202.688,79,251
27583,solved,83730.327000,Easy,,229.520,55,190
27584,solved,153655.549000,Hard,,5110.672,5765,7264
27585,unknown,,unknown,limits_reached,5730.849,10129,65188
27586,solved,87305.042000,Easy,,513.948,159,470
27587,solved,98655.237000,Medium,,211.291,101,337
27588,solved,132612.917000,Hard,,487.893,323,409
27589,unknown,,unknown,limits_reached,20030.522,5717,97200
27590,solved,86369.416000,Easy,,579.457,376,595
27591,solved,123628.567000,Hard,,507.068,315,474
27592,solved,92002.777000,Medium,,1872.525,1040,1807
27593,solved,87348.703000,Easy,,178.141,74,226
27594,solved,96979.573000,Medium,,2087.777,1653,2537
27595,solved,90279.183000,Medium,,690.555,240,729
27596,solved,153780.636000,Hard,,1327.817,771,1224
27597,solved,97075.397000,Medium,,586.329,307,568
27598,unknown,,unknown,limits_reached,20008.686,6635,98335
27599,solved,109653.172000,Hard,,1094.632,862,977
27600,solved,84340.844000,Easy,,171.315,126,216
27601,solved,87250.348000,Easy,,308.012,207,511
27602,solved,91325.023000,Medium,,6098.346,1003,1285
27603,solved,93875.934000,Medium,,344.401,314,432
27604,solved,86727.856000,Easy,,1533.995,378,711
27605,solved,97784.149000,Medium,,3484.680,2120,3545
27606,solved,104436.533000,Hard,,230.353,127,390
27607,solved,115749.246000,Hard,,211.439,147,273
27608,solved,90002.617000,Medium,,290.590,142,505
27609,unknown,,unknown,limits_reached,20029.229,8517,99244
27610,solved,89967.810000,Medium,,160.783,84,265
27611,solved,90120.994000,Medium,,251.396,113,411
27612,solved,130592.954000,Hard,,3351.644,2042,2280
27613,solved,103952.326000,Hard,,3679.517,3802,3927
27614,solved,82989.626000,Easy,,297.669,148,433
27615,solved,92729.947000,Medium,,527.419,208,529
27616,solved,102751.564000,Medium,,263.684,169,333
27617,solved,98860.145000,Medium,,5038.698,4525,4886
27618,solved,125327.036000,Hard,,958.727,641,865
27619,solved,116696.900000,Hard,,1832.500,2009,2149
27620,solved,94448.530000,Medium,,1018.093,362,596
27621,solved,152246.844000,Hard,,2359.486,3016,3543
27622,solved,90521.268000,Medium,,377.918,140,513
27623,solved,127159.213000,Hard,,7628.082,6081,6637
27624,solved,91995.232000,Medium,,161.778,60,183
27625,solved,84002.808000,Easy,,398.342,81,310
27626,solved,87576.188000,Easy,,280.761,94,341
27627,solved,96824.792000,Medium,,283.235,264,472
27628,solved,109927.225000,Hard,,152.800,81,196
27629,solved,106517.653000,Hard,,230.970,243,340
27630,solved,84395.629000,Easy,,342.933,139,349
27631,solved,84233.724000,Easy,,193.132,68,239
27632,unknown,,unknown,limits_reached,5558.581,10228,44626
27633,solved,92744.128000,Medium,,323.675,80,332
27634,solved,87269.368000,Easy,,251.186,65,274
27635,solved,123890.038000,Hard,,381.295,290,412
27636,solved,86952.224000,Easy,,251.593,82,300
27637,solved,132982.237000,Hard,,643.631,642,928
27638,solved,84450.344000,Easy,,207.381,136,271
27639,solved,151204.277000,Hard,,1690.860,2180,2282
27640,solved,94666.242000,Medium,,381.891,95,264
27641,solved,86179.944000,Easy,,186.935,60,213
27642,solved,114567.648000,Hard,,687.124,374,946
27643,solved,155810.359000,Hard,,575.443,410,590
27644,solved,127951.696000,Hard,,951.539,431,902
27645,solved,134898.566000,Hard,,208.819,144,296
27646,unknown,,unknown,limits_reached,20023.300,15476,82745
27647,solved,94629.939000,Medium,,1800.464,743,1104
27648,solved,90731.854000,Medium,,160.279,60,168
27649,solved,85129.891000,Easy,,189.875,74,270
27650,solved,95343.097000,Medium,,7567.075,1775,2990
27651,unknown,,unknown,limits_reached,20005.528,6669,95219
27652,solved,104735.811000,Hard,,330.566,189,400
27653,solved,91757.887000,Medium,,145.023,99,216
27654,solved,81753.633000,Easy,,128.798,72,186
27655,solved,105225.250000,Hard,,3734.272,1826,2069
27656,solved,83958.575000,Easy,,184.375,75,275
27657,solved,109884.606000,Hard,,536.567,748,869
27658,solved,86695.621000,Easy,,490.331,123,389
27659,unknown,,unknown,limits_reached,13250.700,14265,105131
27660,solved,144518.210000,Hard,,453.653,529,636
27661,solved,99358.681000,Medium,,95.232,63,188
27662,solved,93712.500000,Medium,,1006.362,394,996
27663,solved,121083.603000,Hard,,294.350,127,296
27664,solved,95314.638000,Medium,,769.365,416,769
27665,solved,82959.918000,Easy,,220.432,47,207
27666,solved,89998.977000,Medium,,404.846,172,379
27667,solved,83244.817000,Easy,,289.759,91,339
27668,solved,90398.737000,Medium,,264.456,170,349
27669,solved,88798.143000,Easy,,327.378,83,313
27670,solved,91965.131000,Medium,,710.443,412,612
27671,solved,122768.436000,Hard,,3908.785,5635,5796
27672,solved,120150.154000,Hard,,541.283,315,553
27673,solved,113075.058000,Hard,,334.079,184,306
27674,solved,85145.261000,Easy,,228.741,129,362
27675,solved,110764.849000,Hard,,912.815,1005,1217
27676,solved,87149.711000,Easy,,1428.326,1119,1337
27677,solved,109924.370000,Hard,,247.379,235,327
27678,solved,94588.587000,Medium,,698.034,438,1502
27679,solved,96833.785000,Medium,,1910.290,958,1946
27680,solved,90861.466000,Medium,,129.924,56,164
27681,solved,99516.714000,Medium,,2307.136,1359,1564
27682,solved,86529.781000,Easy,,204.699,57,211
27683,solved,148776.296000,Hard,,943.262,1042,1163
27684,solved,108561.681000,Hard,,1727.777,2176,2325
27685,solved,114757.690000,Hard,,395.072,332,526
27686,solved,91584.057000,Medium,,380.176,142,330
27687,solved,114717.043000,Hard,,1457.852,1353,1490
27688,solved,116973.220000,Hard,,3413.469,4110,4270
27689,solved,87396.654000,Easy,,160.876,66,236
27690,unknown,,unknown,limits_reached,5192.188,5038,90003
27691,unknown,,unknown,limits_reached,20038.798,7402,98639
27692,solved,87522.864000,Easy,,550.954,413,581
27693,solved,88795.437000,Easy,,368.900,134,548
27694,solved,94004.644000,Medium,,320.456,137,328
27695,solved,119086.034000,Hard,,243.185,133,231
27696,solved,120775.258000,Hard,,2243.068,2264,2669
27697,solved,133832.113000,Hard,,553.988,459,665
27698,solved,107092.522000,Hard,,419.943,191,396
27699,solved,148591.311000,Hard,,2587.744,4461,4612
27700,unknown,,unknown,limits_reached,5077.963,5000,82579
27701,solved,109422.646000,Hard,,641.619,351,512
27702,solved,87232.796000,Easy,,373.278,114,356
27703,solved,97204.591000,Medium,,138.176,126,256
27704,solved,132803.398000,Hard,,334.134,292,420
27705,solved,98860.653000,Medium,,191.809,144,242
27706,solved,88444.219000,Easy,,489.866,180,565
27707,solved,140607.298000,Hard,,1545.563,990,1228
27708,solved,109311.848000,Hard,,1951.860,1723,2181
27709,solved,126658.037000,Hard,,1074.384,580,769
27710,solved,90070.240000,Medium,,566.236,152,508
27711,solved,99746.735000,Medium,,469.060,311,533
27712,solved,84224.766000,Easy,,165.861,42,171
27713,solved,141398.513000,Hard,,2400.356,1795,2709
27714,unknown,,unknown,limits_reached,20192.741,7110,105945
27715,solved,112769.936000,Hard,,473.145,355,541
27716,solved,93593.870000,Medium,,5959.783,2529,4440
27717,solved,89032.437000,Easy,,2648.747,624,990
27718,solved,88850.410000,Easy,,245.959,105,317
27719,solved,134475.322000,Hard,,1026.586,449,767
27720,solved,96440.876000,Medium,,279.882,120,285
